classes;matiere;date;trimestre;sur;coeff;note;eleve_id;prof_id;niveau;niveau_de_classe;note_ponderee
1A;Hist-Géo/EMC;2023-10-09;Trimestre 1;20;2.0;6.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;12.0
1A;Espagnol;2023-10-10;Trimestre 1;10;1.0;9.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;18.0
1A;Espagnol;2023-10-12;Trimestre 1;20;1.0;15.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;15.0
1A;Mathématiques;2023-10-17;Trimestre 1;20;1.0;11.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;11.0
1A;SPC;2023-10-18;Trimestre 1;20;2.0;4.5;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;9.0
1A;Hist-Géo/EMC;2023-11-03;Trimestre 1;5;1.0;1.5;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;6.0
1A;SVT;2023-11-07;Trimestre 1;20;2.0;18.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;36.0
1A;Anglais;2023-11-07;Trimestre 1;20;1.0;15.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;15.0
1A;SPC;2023-11-13;Trimestre 1;20;1.0;16.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;16.0
1A;Arabe;2023-11-16;Trimestre 1;20;1.0;15.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;15.0
1A;Arabe;2023-11-16;Trimestre 1;20;2.0;16.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;32.0
1A;Hist-Géo/EMC;2023-11-17;Trimestre 1;20;1.0;11.5;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;11.5
1A;Français;2023-11-20;Trimestre 1;20;2.0;9.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;18.0
1A;EPS;2023-11-23;Trimestre 1;20;1.0;18.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;wLaK3adgNmfEbAcM2yKRxB2xzndhVK_T02g9h5H3Zo8;lycée;Première;18.0
1A;Anglais;2023-11-23;Trimestre 1;20;1.0;16.5;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;16.5
1A;Anglais;2023-11-26;Trimestre 1;20;2.0;17.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;34.0
1A;SPC;2023-11-27;Trimestre 1;20;2.0;16.5;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;33.0
1A;Hist-Géo/EMC;2023-11-27;Trimestre 1;14;0.5;10.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;7.142857142857143
1A;Mathématiques;2023-11-28;Trimestre 1;30;1.0;12.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;8.0
1A;Hist-Géo/EMC;2023-11-29;Trimestre 1;20;2.0;15.5;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;31.0
1A;Espagnol;2023-11-30;Trimestre 1;20;2.0;19.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;38.0
1A;SVT;2023-12-01;Trimestre 1;20;2.0;20.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;40.0
1A;SPC;2023-12-04;Trimestre 1;20;2.0;3.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;6.0
1A;Hist-Géo/EMC;2023-12-05;Trimestre 1;20;1.0;18.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;18.0
1A;Français;2023-12-06;Trimestre 1;20;1.0;13.0;E0lT2maisVx8GUK4mXjN8HD8H33cvDRW8YGPAo03lRg;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;13.0
1A;Français;2023-09-21;Trimestre 1;20;1.0;14.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;14.0
1A;SPC;2023-09-25;Trimestre 1;20;0.5;14.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;7.0
1A;Mathématiques;2023-09-26;Trimestre 1;20;1.0;15.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;15.0
1A;Arabe;2023-10-04;Trimestre 1;20;2.0;19.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;38.0
1A;SPC;2023-10-05;Trimestre 1;10;1.0;7.75;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;15.5
1A;SPC;2023-10-05;Trimestre 1;10;1.0;4.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;8.0
1A;Hist-Géo/EMC;2023-10-09;Trimestre 1;20;2.0;17.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;34.0
1A;Espagnol;2023-10-10;Trimestre 1;10;1.0;10.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;20.0
1A;Espagnol;2023-10-12;Trimestre 1;20;1.0;17.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;17.0
1A;Mathématiques;2023-10-17;Trimestre 1;20;1.0;14.5;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;14.5
1A;SPC;2023-10-18;Trimestre 1;20;2.0;;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;nan
1A;Hist-Géo/EMC;2023-10-18;Trimestre 1;20;0.5;18.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;9.0
1A;Hist-Géo/EMC;2023-11-03;Trimestre 1;5;1.0;3.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;12.0
1A;SVT;2023-11-07;Trimestre 1;20;2.0;16.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;32.0
1A;Anglais;2023-11-07;Trimestre 1;20;1.0;18.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;18.0
1A;SPC;2023-11-13;Trimestre 1;20;1.0;16.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;16.0
1A;Arabe;2023-11-16;Trimestre 1;20;1.0;15.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;15.0
1A;Arabe;2023-11-16;Trimestre 1;20;2.0;12.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;24.0
1A;Hist-Géo/EMC;2023-11-17;Trimestre 1;20;1.0;13.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;13.0
1A;Français;2023-11-20;Trimestre 1;20;2.0;14.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;28.0
1A;EPS;2023-11-23;Trimestre 1;20;1.0;18.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;wLaK3adgNmfEbAcM2yKRxB2xzndhVK_T02g9h5H3Zo8;lycée;Première;18.0
1A;Anglais;2023-11-23;Trimestre 1;20;1.0;17.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;17.0
1A;Anglais;2023-11-26;Trimestre 1;20;2.0;17.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;34.0
1A;SPC;2023-11-27;Trimestre 1;20;2.0;;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;nan
1A;Hist-Géo/EMC;2023-11-27;Trimestre 1;14;0.5;12.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;8.571428571428571
1A;Mathématiques;2023-11-28;Trimestre 1;30;1.0;;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;nan
1A;Espagnol;2023-11-30;Trimestre 1;20;2.0;17.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;34.0
1A;SVT;2023-12-01;Trimestre 1;20;2.0;18.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;36.0
1A;SPC;2023-12-04;Trimestre 1;20;2.0;10.5;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;21.0
1A;Hist-Géo/EMC;2023-12-05;Trimestre 1;20;1.0;15.5;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;15.5
1A;Français;2023-12-06;Trimestre 1;20;1.0;14.0;uepqpa_JsfrYacOUpJ7HPdKTMk3VUmS8sPFJqVUAkBA;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;14.0
1A;Français;2023-09-21;Trimestre 1;20;1.0;5.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;5.0
1A;SPC;2023-09-25;Trimestre 1;20;0.5;14.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;7.0
1A;Mathématiques;2023-09-26;Trimestre 1;20;1.0;10.5;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;10.5
1A;Hist-Géo/EMC;2023-09-27;Trimestre 1;10;1.0;7.5;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;15.0
1A;Arabe;2023-10-04;Trimestre 1;20;2.0;17.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;34.0
1A;SPC;2023-10-05;Trimestre 1;10;1.0;9.25;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;18.5
1A;SPC;2023-10-05;Trimestre 1;10;1.0;6.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;12.0
1A;Hist-Géo/EMC;2023-10-09;Trimestre 1;20;2.0;6.5;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;13.0
1A;Espagnol;2023-10-10;Trimestre 1;10;1.0;9.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;18.0
1A;Espagnol;2023-10-12;Trimestre 1;20;1.0;14.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;14.0
1A;Mathématiques;2023-10-17;Trimestre 1;20;1.0;8.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;8.0
1A;SPC;2023-10-18;Trimestre 1;20;2.0;4.5;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;9.0
1A;Hist-Géo/EMC;2023-10-18;Trimestre 1;20;0.5;17.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;8.5
1A;Hist-Géo/EMC;2023-11-03;Trimestre 1;5;1.0;4.75;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;19.0
1A;SVT;2023-11-07;Trimestre 1;20;2.0;16.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;32.0
1A;Anglais;2023-11-07;Trimestre 1;20;1.0;14.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;14.0
1A;SPC;2023-11-13;Trimestre 1;20;1.0;13.5;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;13.5
1A;Arabe;2023-11-16;Trimestre 1;20;1.0;12.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;12.0
1A;Arabe;2023-11-16;Trimestre 1;20;2.0;8.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;16.0
1A;Hist-Géo/EMC;2023-11-17;Trimestre 1;20;1.0;11.5;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;11.5
1A;Français;2023-11-20;Trimestre 1;20;2.0;11.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;22.0
1A;EPS;2023-11-23;Trimestre 1;20;1.0;18.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;wLaK3adgNmfEbAcM2yKRxB2xzndhVK_T02g9h5H3Zo8;lycée;Première;18.0
1A;Anglais;2023-11-23;Trimestre 1;20;1.0;12.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;12.0
1A;SPC;2023-11-27;Trimestre 1;20;2.0;8.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;16.0
1A;Hist-Géo/EMC;2023-11-27;Trimestre 1;14;0.5;6.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;4.285714285714286
1A;Mathématiques;2023-11-28;Trimestre 1;30;1.0;7.5;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;5.0
1A;Hist-Géo/EMC;2023-11-29;Trimestre 1;20;2.0;12.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;24.0
1A;Espagnol;2023-11-30;Trimestre 1;20;2.0;16.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;32.0
1A;SVT;2023-12-01;Trimestre 1;20;2.0;16.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;32.0
1A;SPC;2023-12-04;Trimestre 1;20;2.0;4.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;8.0
1A;Hist-Géo/EMC;2023-12-05;Trimestre 1;20;1.0;14.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;14.0
1A;Français;2023-12-06;Trimestre 1;20;1.0;11.0;PLfNCUqOUlxw1H1az_cjgV2yoW5Ago62H4WGRzGrx6A;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;11.0
1A;Français;2023-09-21;Trimestre 1;20;1.0;10.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;0-qkoCBCeu1-A2WvQZEecuK98nvosoTdzUTdiI6lwDo;lycée;Première;10.0
1A;SPC;2023-09-25;Trimestre 1;20;0.5;15.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;7.5
1A;Mathématiques;2023-09-26;Trimestre 1;20;1.0;15.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;15.0
1A;Hist-Géo/EMC;2023-09-27;Trimestre 1;10;1.0;7.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;14.0
1A;Arabe;2023-10-04;Trimestre 1;20;2.0;;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;nan
1A;SPC;2023-10-05;Trimestre 1;10;1.0;5.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;10.0
1A;SPC;2023-10-05;Trimestre 1;10;1.0;6.25;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;12.5
1A;Hist-Géo/EMC;2023-10-09;Trimestre 1;20;2.0;18.5;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;37.0
1A;Espagnol;2023-10-10;Trimestre 1;10;1.0;10.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;20.0
1A;Espagnol;2023-10-12;Trimestre 1;20;1.0;17.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;lycée;Première;17.0
1A;Mathématiques;2023-10-17;Trimestre 1;20;1.0;16.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;JumFXm1J2Jm1zAFbJ-KKVcMFxl2mfiu882gBggAozMg;lycée;Première;16.0
1A;SPC;2023-10-18;Trimestre 1;20;2.0;15.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;lycée;Première;30.0
1A;Hist-Géo/EMC;2023-10-18;Trimestre 1;20;0.5;17.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;8.5
1A;Hist-Géo/EMC;2023-11-03;Trimestre 1;5;1.0;1.5;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;6.0
1A;SVT;2023-11-07;Trimestre 1;20;2.0;16.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;7dLZyMhOF_FPmomOc2iu30jdKEJUFwLL3G2BAqLUUCc;lycée;Première;32.0
1A;Anglais;2023-11-07;Trimestre 1;20;1.0;16.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;X58dVOypPle6RruL80DrCLqnnP28AUXsT9dGfVW02c0;lycée;Première;16.0
1A;SPC;2023-11-13;Trimestre 1;20;1.0;16.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;zalvxQljlC_iyENJQK4qClMhXqp3ZogCFPq9JR9Yalw;lycée;Première;16.0
1A;Arabe;2023-11-16;Trimestre 1;20;1.0;;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;nan
1A;Arabe;2023-11-16;Trimestre 1;20;2.0;;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;lycée;Première;nan
1A;Hist-Géo/EMC;2023-11-17;Trimestre 1;20;1.0;17.0;7jewNDq3sKFX49MMpfHa7SUVf2DWtQbuTSK6_o9kz_c;MkTDEy0fzub_lzFNRBxLLG0sLd5mzSpMxX3wx8l6Guo;lycée;Première;17.0
